TipoDePublicacao,NumeroDaPublicacao,Revisao,DataEfetividade,DocAssociado,Emissor,ATA,Assunto,Categoria,Tipo,Aplicabilidade,DescAplicabilidade,Acao,Analista,TSN,DataAnalise,TipoDeControle,CSN,DataLimite,Justificativa
AD/CF/DA/CN,F-1992-122-047,0,33761,SB ATR 42-31-0023,EASA (UE),31-INDICATING / RECORDING SYSTEM,ECE push-button,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture and not applicable to ATR42-500 models. 
AD/CF/DA/CN,F-1990-193-032R2,2,33823,SB ATR42-29-A0013,EASA (UE),29-HYDRAULIC POWER,Hydraulic system : low pressure warning,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture and not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1992-043-045,0,19/02/1992,N/A,EASA (UE),25-EQUIPMENT/FURNISHINGS,Commercial furnishing,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture and not applicable to ATR42-500 models. 
AD/CF/DA/CN,1992-216-043R1,1,33523,SB ATR42-76-0009,EASA (UE),76-ENGINE CONTROLS,Engine and propeller flexible controls,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43994,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture and not applicable to ATR42-500 models. 
AD/CF/DA/CN,F-1990-155-030R1,1,33147,SB ATR42-35-008,EASA (UE),35-OXYGEN,Emergency oxygen system for the cabin attendants,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufactured.
AD/CF/DA/CN,F-1991-033-038R2,2,33327,SB ATR42-32-0036R3/SB 631-32-070 R3,EASA (UE),32-LANDING GEAR,Main landing gear,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and not applicable  to ATR42-500 models
AD/CF/DA/CN,F-1991-237-044,0,33492,SB ATR42-22-0015/ATR42-27-0058,EASA (UE),22-AUTO FLIGHT,Auto Pilot,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1991-214-042,0,33523,SB ATR42-55-0005,EASA (UE),27-FLIGHT CONTROLS,Flight Controls,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1991-157-041,0,33450,SB ATR42-32-0039,EASA (UE),32-LANDING GEAR,Nose landing gear,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1991-081-040R1,1,33395,SB ATR42-32-0038/ SLS 631-32-071,EASA (UE),32-LANDING GEAR,Main landing gear,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,CF-2012-12,0,40943,SBS: A21813 REV.3/ A21802 REV.4 AND A21798/ ,DT (Canada),72-ENGINE ,PROPELLER SHAFT CRACK,Mandatório,Inspeção única,Motor,PW127M - PCE-ED1144,Não Aplicável,Marcos Negreiros,-,24/03/2020,-,-,-,NOT APPLICABLE. PROP SHAFT SERIAL NUMBER INSTALLED DURING ENGINE MANUFACTURE NOT LISTED INM TABLE 1 AND 2 OF SB 21813 IAW ENGINE AIRWORTHINESS DIRECTIVES FROM PWC DATED OF 20/JUN/2015
AD/CF/DA/CN,CF-2013-02,0,31/01/2013,P&WC SB 21823R2,DT (Canada),72-ENGINE ,First Stage Power Turbine Blade Failure,Mandatório,Inspeção única,Motor,PW127M - PCE-ED1144,Não Aplicável,Marcos Negreiros,-,24/03/2020,-,-,-,NOT APPLICABLE DUE TO ENGINE SERIAL NUMBER IAW ENGINE AIRWORTHINESS DIRECTIVES FROM PWC DATED OF 20/JUN/2015
AD/CF/DA/CN,CF-2014-41,0,41894,SB 21861,DT (Canada),73-ENGINE - FUEL AND CONTROL,ENGINE FUEL AND CONTROL - FUEL SPRAY NOZZLE - FUEL LEAKS RESULTING IN ENGINE FIRE,Mandatório,Modificação,Motor,PW127M - PCE-ED1144,Não Aplicável,Marcos Negreiros,-,24/03/2020,-,-,-,NOT APPLICABLE. INTENT OF SB21861 INCORPORATED AT MANUFACTURE
AD/CF/DA/CN,F-1987-156-008R1,1,32463,SB ATR42-61-0014/ 61-0014 RE01,EASA (UE),61-PROPELLERS,Propeller brake control system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required modifications already accomplished.
AD/CF/DA/CN,F-1988-147-015,0,16/11/1988,SB ATR42-61-0010 RE02,EASA (UE),61-PROPELLERS,Propeller brake control pushbutton,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required modifications already accomplished.
AD/CF/DA/CN,F-1988-135-014,0,19/10/1988,SB ATR42-32-018 REV01,EASA (UE),32-LANDING GEAR,Main gear wheel bearings,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required modifications already accomplished.
AD/CF/DA/CN,F-1988-092-013,0,17/08/1988,SB ATR42-34-0024/-0025/-0026/-0027,EASA (UE),34-NAVIGATION,HONEYWELL-SPERRY navigation equipment,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture- all required modifications already accomplished.
AD/CF/DA/CN,F-1987-091-006R1,1,20/07/1988,SB ATR42-32-006/ATR42-32-40,EASA (UE),32-LANDING GEAR,Main landing gear wheels,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1988-080-012,0,22/06/1988,SB ATR42-54-0008/76-0002 RE1,EASA (UE),76-ENGINE CONTROLS,Engine and propeller flexible control shafts,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1988-070-011,0,32452,SB ATR42-27-0027,EASA (UE),27-FLIGHT CONTROLS,Rudder control channel cables,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,F-1991-068-039,0,33317,SB ATR42-27-0052,EASA (UE),27-FLIGHT CONTROLS,Flight Controls,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
AD/CF/DA/CN,CF-2000-34,0,29/12/2000,-,DT (Canada),72-ENGINE ,REMOVE PRE-PW&C SB21100 STEWART WARNER FUEL HEATERS,Mandatório,Modificação,Motor,PW127F - PCE-EB0015,Já incorporado,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- SB 21100 FOUND EMBODIED IN ACCORDANCE WITH MODIFICATION LIST BY STANDARD AERO UNDER WORK ORDER W332517 DATED OF 13/MAR/2018
AD/CF/DA/CN,CF-2002-34,0,23/08/2002,SB 21562R2 AND 21669,DT (Canada),72-ENGINE ,PW120 ENGINES - INSPECTION / MODIFICATION OF MECHANICAL FUEL UNIT,Mandatório,Modificação,Motor,PW127F - PCE-EB0015,Não Aplicável,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,DOES NOT APPLY TO INSTALLED UNIT- 3244871-6 IS POST SB 21562
AD/CF/DA/CN,CF-2005-11R2,2,,P&WC 21705,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9 2014,Mandatório,,Motor,PW127F - PCE-EB0015,Cancelada / Suprecedida,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9 2014
AD/CF/DA/CN,CF-2012-12,0,40943,SBS: A21813 REV.3/ A21802 REV.4 AND A21798 REV.5.,DT (Canada),72-ENGINE ,PROPELLER SHAFT CRACK,Mandatório,Inspeção única,Motor,PW127F - PCE-EB0015,Já incorporado,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- IAW  MODIFICATION LIST BY STANDARD AERO UNDER WORK ORDER W332517 DATED OF 13/MAR/2018
AD/CF/DA/CN,CF-2013-02,0,31/01/2013,P&WC SB 21823R2,DT (Canada),72-ENGINE ,First Stage Power Turbine Blade Failure,Mandatório,Inspeção única,Motor,PW127F - PCE-EB0015,Não Aplicável,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,DOES NOT APPLY TO INSTALLED PART NUMBER AND SERIAL NUMBER OF PT1 BLADES IAW ENGINE SERIALIZED COMPONENT SUMMARY
AD/CF/DA/CN,CF-2013-29,0,,21803,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9- 2014,Mandatório,,Motor,PW127F - PCE-EB0015,Cancelada / Suprecedida,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9- 2014
AD/CF/DA/CN,CF-2014-41,0,41982,SB 21861,DT (Canada),72-ENGINE ,ENGINE FUEL AND CONTROL - FUEL SPRAY NOZZLE – FUEL LEAKS RESULTING IN ENGINE FIRE,Mandatório,Modificação,Motor,PW127F - PCE-EB0015,Não Aplicável,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,DOES NOT APPLY TO INSTALLED FUEL NOZZLES- FUEL NOZZLES INSTALLED ARE POST 21733
AD/CF/DA/CN,CF-88-11R1,1,,ALERTWIRE 1988/05/13,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - ALL ENG`S/SPARES ARE COMPLIANT,Mandatório,,Motor,PW127F - PCE-EB0015,Cancelada / Suprecedida,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,CANCELLATION NOTICE - ALL ENG`S/SPARES ARE COMPLIANT
AD/CF/DA/CN,CF-94-01,0,,-,DT (Canada),72-ENGINE ,HIGH PRESSURE TURBINE (HPT) DISK,Mandatório,,Motor,PW127F - PCE-EB0015,,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,DOES NOT APPLY TO INSTALLED HPT DISK IAW LIFE LIMITED PARTS LIST BY STANDARD AERO UNDER WORK ORDER W332517 DATED OF 13/MAR/2018
AD/CF/DA/CN,CF-96-22,0,31/12/1996,21077R7/ 21373R3,DT (Canada),72-ENGINE ,FUEL NOZZLE - LOCKING PLATES + "O" RINGS,Mandatório,Modificação,Motor,PW127F - PCE-EB0015,Já incorporado,Marcos Negreiros,N/A,43807,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- FOUND EMBODIED IN ACCORDANCE WITH MODIFICATION LIST BY STANDARD AERO UNDER WORK ORDER W332517 DATED OF 13/MAR/2018
AD/CF/DA/CN,2002–15–03,0,29/AUG/2002,ASB 568F–61–A35,FAA (EUA),61-PROPELLERS,PROPELLERS BLADES,Mandatório,Modificação,Hélice,568F-1 - FR970353 (PDP),Já incorporado,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,PREVIOUSLY COMPLIED WITH- AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE THE PROPELLER ASSEMBLY WAS COMPOSED BY THE FOLLOWING PARTS: HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 2015030017 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 201103041 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: FR2013110102 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: 683 BLADE 1 - PART NUMBER: R815505R3W SERIAL NUMBER: FR1033 - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I) BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR200709056RT - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I) BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201112081RT - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I) BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20020448RT - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I) BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120174RT - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I) BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120095RT - ALREADY EMBODIED- NO FURTHER ACTION NECESSARY DUE TO PART NUMBER INSTALLED IS THE TERMINATING ACTION FOR THIS AD IAW ITEM OPTIONAL TERMINATING ACTION (I)
AD/CF/DA/CN,2004-12-10,0,19/JUL/2004,568F-61-A45,FAA (EUA),61-PROPELLERS,PROPELLERS BLADES ,Mandatório,Modificação,Hélice,568F-1 - FR970353 (PDP),Não Aplicável,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,THIS A/D IS NOT APPLICABLE TO PART NUMBERS OF BLADES INSTALLED ON THIS PROPELLER ASSEMBLY- AT THE DATE OF THIS ANALYSIS THE PROPELLER ASSEMBLY IS COMPOSED OF THE FOLLOWING PARTS HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 2015030017 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 201103041 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: FR2013110102 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: 683 BLADE 1 - PART NUMBER: R815505R3W SERIAL NUMBER: FR1033 BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR200709056RT - NOT APPLICABLE TO BLADE PART NUMBER BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201112081RT - NOT APPLICABLE TO BLADE PART NUMBER BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20020448RT - NOT APPLICABLE TO BLADE PART NUMBER BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120174RT - NOT APPLICABLE TO BLADE PART NUMBER BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120095RT - NOT APPLICABLE TO BLADE PART NUMBER
AD/CF/DA/CN,2009-07-06,0,01/MAY/2009,NONE,FAA (EUA),61-PROPELLERS,HAMILTON SUNDSTRAND PROPELLERS,Mandatório,Modificação,Hélice,568F-1 - FR970353 (PDP),Não Aplicável,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE- THE PROPELLER ASSEMBLY IS COMPOSED BY THE FOLLOWING PARTS HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 2015030017 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 201103041 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: FR2013110102 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: 683 BLADE 1 - PART NUMBER: R815505R3W SERIAL NUMBER: FR1033 - THE SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR200709056RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201112081RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20020448RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120174RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120095RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED
AD/CF/DA/CN,2013-16-10,0,41597,NONE,FAA (EUA),61-PROPELLERS,INSPECTIONS,Mandatório,Inspeção Rep.,Hélice,568F-1 - FR970353 (PDP),Já incorporado,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,THOSE INSPECTIONS DESCRIBED ON THIS AIRWORTHINESS DIRECTIVE ARE ALREADY INCLUDED ON MAINTENANCE PROGRAM- AND WERE CONTROLED UNDER APUS PROGRAM- AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE- THE PROPELLER ASSEMBLY IS COMPOSED OF THE FOLLOWING PARTS: HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 2015030017 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 201103041 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: FR2013110102 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: 683 BLADE 1 - PART NUMBER: R815505R3W SERIAL NUMBER: FR1033 BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR200709056RT  BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201112081RT BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20020448RT BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120174RT  BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016120095RT
AD/CF/DA/CN,2002–15–03,0,29/AUG/2002,ASB 568F–61–A35,FAA (EUA),61-PROPELLERS,PROPELLERS BLADES,Mandatório,Modificação,Hélice,568F-1 - FR970750 (PDP),Já incorporado,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,NOT APPLICABLE- AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE THE PROPELLER ASSEMBLY WAS COMPOSED BY THE FOLLOWING PARTS: HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 259 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 20010312 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: 20051215 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: EW200103010 BLADE 1 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016090148RT - NOT APPLICABLE DUE TO BLADE PART NUMBER BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20060826RT - NOT APPLICABLE DUE TO BLADE PART NUMBER BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080040RT - NOT APPLICABLE DUE TO BLADE PART NUMBER BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201107069RT - NOT APPLICABLE DUE TO BLADE PART NUMBER BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080048RT - NOT APPLICABLE DUE TO BLADE PART NUMBER BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080047RT - NOT APPLICABLE DUE TO BLADE PART NUMBER
AD/CF/DA/CN,2004-12-10,0,19/JUL/2004,568F-61-A45,FAA (EUA),61-PROPELLERS,PROPELLERS BLADES ,Mandatório,Modificação,Hélice,568F-1 - FR970750 (PDP),Não Aplicável,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,THIS A/D IS NOT APPLICABLE TO PART NUMBERS OF BLADES INSTALLED ON THIS PROPELLER ASSEMBLY- AT THE DATE OF THIS ANALYSIS THE PROPELLER ASSEMBLY IS COMPOSED OF THE FOLLOWING PARTS HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 259 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 20010312 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: 20051215 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: EW200103010 BLADE 1 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016090148RT -  NOT APPLICABLE TO BLADE PART NUMBER BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20060826RT -  NOT APPLICABLE TO BLADE PART NUMBER BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080040RT -  NOT APPLICABLE TO BLADE PART NUMBER BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201107069RT -  NOT APPLICABLE TO BLADE PART NUMBER BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080048RT -  NOT APPLICABLE TO BLADE PART NUMBER BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080047RT -  NOT APPLICABLE TO BLADE PART NUMBER
AD/CF/DA/CN,2009-07-06,0,01/MAY/2009,NONE,FAA (EUA),61-PROPELLERS,HAMILTON SUNDSTRAND PROPELLERS,Mandatório,Modificação,Hélice,568F-1 - FR970750 (PDP),Não Aplicável,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE- THE PROPELLER ASSEMBLY IS COMPOSED BY THE FOLLOWING PARTS HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 259 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 20010312 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: 20051215 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: EW200103010 BLADE 1 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016090148RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20060826RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080040RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201107069RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080048RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080047RT - THE PART NUMBER AND SERIAL NUMBER OF THIS BLADE IS NOT DESCRIBED ON TABLE 1 - AFFECTED PROPELLER BLADES BY SN- NO FURTHER ACTION REQUIRED
AD/CF/DA/CN,2013-16-10,0,41597,NONE,FAA (EUA),61-PROPELLERS,INSPECTIONS,Mandatório,Inspeção Rep.,Hélice,568F-1 - FR970750 (PDP),Já incorporado,Marcos Negreiros,N/A,43845,N/A,N/A,N/A,THOSE INSPECTIONS DESCRIBED ON THIS AIRWORTHINESS DIRECTIVE ARE ALREADY INCLUDED ON MAINTENANCE PROGRAM- AND WERE CONTROLED UNDER APUS PROGRAM- AT THE DATE OF ANALYSIS OF THIS AIRWORTHINESS DIRECTIVE- THE PROPELLER ASSEMBLY IS COMPOSED OF THE FOLLOWING PARTS: HUB - PART NUMBER: 815470-2 SERIAL NUMBER: 259 TRANSFER TUBE ASSY - PART NUMBER: 815587-1 SERIAL NUMBER: 20010312 ACTUATOR ASSY - PART NUMBER: 815585-7 SERIAL NUMBER: 20051215 ADJUSTING NUT - PART NUMBER: 814754-1 SERIAL NUMBER: EW200103010 BLADE 1 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016090148RT BLADE 2 - PART NUMBER: R815505-6 SERIAL NUMBER: FR20060826RT BLADE 3 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080040RT BLADE 4 - PART NUMBER: R815505-6 SERIAL NUMBER: FR201107069RT BLADE 5 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080048RT BLADE 6 - PART NUMBER: R815505-6 SERIAL NUMBER: FR2016080047RT
AD/CF/DA/CN,F-1991-005-036,0,33257,SB ATR42-32-0025,EASA (UE),32-LANDING GEAR,Nose Landing Gear,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive issued before aircraft MSN 561 manufacture and it´s not applicable to ATR42-500 models.
